nombre,precio_normal,precio_descuento,precio_por_unidad,unidad,descuentos,fecha,supermercado,url,id_link_producto,producto_nombre,fecha_extraccion,error_type,titulo
Alcohol etílico 70% desinfección Bialcohol botella 1 l.,,,,,,,,https://www.carrefour.com.ar/alcohol-etilico-70-desinfeccion-bialcohol-botella-1-l/p,3414,,,no_disponible,Carrefour
Lavandina Esencial Tradicional 2 Lt,2634.77,2634.77,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/lavandina_esencial_tradicional_2_lt,4361,,,,
GALS A.SERRANITAS RED 315X,956.25,956.25,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/ofertas/gals-a-serranitas-red-315x/,3446,,,,
Mermelada BC La Campagnola damasco 390 g.,3739,3739,9587.18,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mermelada-bc-la-campagnola-damasco-390-g/p,3050,,,,
Plusbelle Acondicionador Suavidad 1 lt,5259,5259,5259,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/plusbelle-acondicionador-suavidad-1-lt-698448/p,3325,,,,
Té en saquitos sobre Virgin Islands x 50 uni,4009,4009,40090,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/te-en-saquitos-sobre-virgin-islands-x-50-uni-698983/p,3236,,,,
Polenta Morixe 1 Kg.,1749.0,1749.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/polenta-morixe-1-kg-274328/p,2227,Polenta Morixe 1 Kg.,2026-06-24 19:01:04,,
Recortes de Queso Cremoso Cremigal Aprox 600 Gr,4889.09,4889.09,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/recortes_de_queso_cremoso_cremigal_aprox_600_gr,3924,,,,
Gaseosa Crush Lima Limón 3 Lt,2400.00,2400.00,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/gaseosa_crush_lima_limon_3_lt,4061,,,,
"Soda Bulnez 2,25 lts",,,,,,,,https://www.carrefour.com.ar/soda-bulnez-225-lts-728710/p,3103,,,no_disponible,Carrefour
Galletitas surtidas Bagley en bolsa 400 g.,3529,3529,8822.50,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-surtidas-bagley-en-bolsa-400-g-745439/p,2662,,,,
Galletita Oreo De Chocolate Sin Gluten 95 Gr,2757.63,2757.63,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletita_oreo_de_chocolate_sin_gluten_95_gr,3824,,,,
Café La Virginia Clasico Frasco x170 Gr,8967.64,8967.64,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/cafe_la_virginia_clasico_frasco_x170_gr,4185,,,,
Huevo blanco Carnave cartón 6 u.,,,,,,,,https://www.carrefour.com.ar/huevo-blanco-carnave-carton-6-u/p,2960,,,no_disponible,Carrefour
LEGU LA EGIP.LENTEJON 400X,1802.61,1802.61,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/legu-la-egip-lentejon-400x/,3518,,,,
Galletitas sandwich Mediatarde x5 535 grs,,,,,,,,https://www.carrefour.com.ar/galletitas-sandwich-mediatarde-x5-353-grs-733628/p,2814,,,no_disponible,Carrefour
Galletitas Dulces Tostex Miel y Avena X270Gr,2665.44,2665.44,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_dulces_tostex_miel_y_avena_x270gr,3820,,,,
Papas Fritas Crunch X80 Gr,2046.10,1739.19,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/papas_fritas_crunch_x80_gr,4098,,,,
ALPE SABRO CAR-CER-VEGE 1.5X,3565.06,3565.06,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/alimentos-para-mascotas/alpe-sabro-car-cer-vege-1-5x/,3754,,,,
Yogur Bebible De Vainilla La Serenisima Nutricion Activa x 900 Gr,2024.02,2024.02,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/yogur_bebible_de_vainilla_la_serenisima_nutricion_activa_x_900_gr,3935,,,,
Sal Fina Dos Anclas 500 Gr,1134.17,1134.17,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/sal_fina_dos_anclas_500_gr2,3979,,,,
VINF CHACABUCO MALBEC 750X,4333.25,4333.25,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/vinos-y-espumantes/vinf-chacabuco-malbec-750x/,3616,,,,
Galletitas dulces Les Tablettes con chocolate y corazón con leche Carrefour Extra 140 grs,4890,4352.10,31086.43,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-dulces-les-tablettes-con-chocolate-y-corazon-con-leche-carrefour-extra-140-grs-759598/p,2680,,,,
Jabón de tocador Rexona antibacterial aloe 90 g.,1459,1459,16211.11,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/jabon-de-tocador-rexona-antibacterial-aloe-90-g-719440/p,3308,,,,
Gin Heredero en botella 700 ml,16730,12547.50,17925,1 L.,25% off max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/gin-heredero-en-botella-700-ml-768800/p,3188,,,,
Vino Malbec Dadá Art 750 ml.,7743.0,7743.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vino-malbec-dada-art-750-ml-210848/p,2431,Vino Malbec Dadá Art 750 ml.,2026-06-24 19:05:29,,
Recortes de Queso cremoso Cremigal Aprox 500g,4074.24,4074.24,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/recortes_de_queso_cremoso_cremigal_aprox_500g,3923,,,,
Galletitas Trio Tartelette Frutilla x 300gr,1930.47,1930.47,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_trio_tartelette_frutilla_x_300gr,3796,,,,
Galletitas anillos con vainilla Gold Mundo 250 g.,1905,1905,7620,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-anillos-con-vainilla-gold-mundo-250-g/p,2803,,,,
Fideos spaghetti fortificado Favorita 500 g.,999,999,1998,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/fideos-spaghetti-fortificado-favorita-500-g-601096/p,2856,,,,
Plusbelle Litro Shampoo Protección 1lt,5259,5259,5259,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/plusbelle-litro-shampoo-proteccion-1-lt-776882/p,3315,,,,
,,,,,,,,https://depotexpress.com.ar/productos/tocador-y-cosmtica/jabon-dove-blanco-90gr/,3698,,,exception,"Message: timeout: Timed out receiving message from renderer: 6.228
  (Session info: chrome=149.0.7827.158)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c644449]
	chromedriver!(No symbol) [0x7ff63c644131]
	chromedriver!(No symbol) [0x7ff63c641e01]
	chromedriver!(No symbol) [0x7ff63c64273f]
	chromedriver!(No symbol) [0x7ff63c651e1a]
	chromedriver!(No symbol) [0x7ff63c668a77]
	chromedriver!(No symbol) [0x7ff63c67093a]
	chromedriver!(No symbol) [0x7ff63c642f01]
	chromedriver!(No symbol) [0x7ff63c6687a5]
	chromedriver!(No symbol) [0x7ff63c6ff71a]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Harina De Trigo Tipo 000 Cañuelas Ultra Refinada 1Kg,1084.55,1084.55,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/harina_de_trigo_tipo_000_canuelas_ultra_refinada_1kg,3854,,,,
CERVEZA ANTARES CARAVANA LATA 473X,2035.03,2035.03,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/cerveza/cerv-antares-caravana-lata-473x/,3582,,,,
LUAT ILOLAY ENT 1X,1275.00,1275.00,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/otros/producto-98/,3473,,,,
Papas fritas Lays clásicas 134 g.,5139,3597.30,26845.52,1 K.,exclusivo online 30% off,2026-06-24,Carrefour,https://www.carrefour.com.ar/papas-fritas-lays-clasicas-134-g-721953/p,3110,,,,
VODK SKYY 750X,8450.21,8450.21,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/blancas-y-licores/vodka-skyy-x-750-ml/,3635,,,,
Shampoo Pantene equilibrio 400 cc.,10229,10229,25572.50,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/shampoo-pantene-equilibrio-400-cc-723895/p,3313,,,,
Huevo blanco Avicola Santa Ana carton 6 uni,2500,2500,416.67,1 U.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/huevo-blanco-avicola-santa-ana-carton-6-uni-432936/p,2962,,,,
Galletitas Tía Maruca manteca 200 g.,2199,2199,10995,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-tia-maruca-manteca-200-g-577325/p,2763,,,,
COP MANIKING FRIT SAL 1000X,5149.32,5149.32,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/cop-maniking-frit-sal-1000x/,3559,,,,
Mermelada Damasco Arcor 454 Gr,3462.00,3462.00,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/mermelada_damasco_arcor_454_gr,4025,,,,
"Gaseosa naranja Carrefour Classic 2,25 lts",,,,,,,,https://www.carrefour.com.ar/gaseosa-naranja-carrefour-classic-225-lts-572672/p,3088,,,no_disponible,Carrefour
"Gaseosa guaraná Carrefour Classic regular 2,25 lts",1790,1575.20,700.09,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/gaseosa-guarana-carrefour-classic-regular-225-lts-722106/p,3084,,,,
Osobuco Don juan (caracu)- Envasado Al Vacio - El Kilo a,13485.03,13485.03,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/osobuco_don_juan_caracu-_envasado_al_vacio_-_el_kilo_a,4261,,,,
Dulce De Leche Clasico La Serenisima 400 Gr,2843.73,2843.73,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/dulce_de_leche_clasico_la_serenisima_400_gr,3954,,,,
Aceite De Girasol Cañuelas 900 Ml,4443.72,4443.72,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/aceite_de_girasol_canuelas_900_ml,3883,,,,
Palitos salados Quento 85 g.,2449,2449,28811.76,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/palitos-salados-quento-85-g-734778/p,3131,,,,
ALIMENTO P/PERRO PEDIG DENTATIX RAZ PEQ 47.1X,1041.84,1041.84,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/alimentos-para-mascotas/alpe-pedig-dentatix-raz-peq-47-1x/,3765,,,,
Mayonesa d´ Fiesta 500 cc.,1969,1476.75,2953.50,1 K.,25% off mi crf max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/mayonesa-d-fiesta-500-cc-722817/p,2982,,,,
Mermelada La Campagnola de durazno 454 g.,3729,3729,8213.66,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mermelada-la-campagnola-de-durazno-454-g/p,3044,,,,
Yerba Mate Selección Especial Cruz De Malta 1 Kg,5301.97,5301.97,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/yerba_mate_seleccion_especial_cruz_de_malta_1_kg,4215,,,,
LECH LA SERENISIMA ENTERA C/VIT 400X,5890.40,5890.40,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/otros/producto-95/,3476,,,,
Queso cremoso Cremac x kg.,12379,12379,12379,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/queso-cremoso-cremac-x-kg-646568/p,2919,,,,
Galleta de limón bañada de chocolate Carrefour Extra 6 uni,4890,4449.90,23176.56,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galleta-de-limon-banada-de-chocolate-carrefour-extra-6-uni-758861/p,2704,,,,
"Agua tónica Carrefour Classic 2,25 lts",1790,1575.20,700.09,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/agua-tonica-carrefour-classic-2-25-lts-572681/p,3075,,,,
Fideos Tallarin N5 Matarazzo 500 Gr.,1990.0,1990.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/fideos-tallarin-n5-matarazzo-500-gr-42907/p,2235,Fideos Tallarin N5 Matarazzo 500 Gr.,2026-06-24 19:02:13,,
Galleta de chocolate 9 de Oro con relleno de chocolate 160 g.,2599,2599,16243.75,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galleta-de-chocolate-9-de-oro-con-relleno-de-chocolate-160-g-635374/p,2777,,,,
Galletitas dulces Lincoln clásicas Terrabusi tripack 459 g.,4789,3112.85,10433.55,1 K.,exclusivo online 2do al 70% iguales,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-dulces-lincoln-clasicas--terrabusi-tripack-459-g-715956/p,2696,,,,
MIRINDA POMELO 2.25X,1827.12,1827.12,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-s-alcohol/gaseosas/gas-mirinda-pomelo-2-25x/,3539,,,,
Rollo de cocina Elegante 360 paños,,,,,,,,https://www.carrefour.com.ar/rollo-de-cocina-elegante-360-panos/p,3411,,,no_disponible,Carrefour
Galletitas crackers La Providencia 505 g.,,,,,,,,https://www.carrefour.com.ar/galletitas-crackers-la-providencia-505-g/p,2813,,,no_disponible,Carrefour
Sal fina Dos Anclas en paquete 500 grs,1429,1429,2858,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/sal-fina-dos-anclas-en-paquete-500-grs-624066/p,2975,,,,
CERVEZA SOL LAT 473X,2331.13,2331.13,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/cerveza/cerv-sol-lat-473x/,3591,,,,
Mermelada Damasco Arcor 454 Gr.,3100.0,3100.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/mermelada-damasco-arcor-454-gr-293979/p,2322,Mermelada Damasco Arcor 454 Gr.,2026-06-24 19:04:21,,
Galletitas Carrefour Classic dulces con chips de chocolate 170 g.,1390,1278.80,7522.35,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/galletitas-carrefour-classic-dulces-con-chips-de-chocolate-170-g/p,2771,,,,
Vodka Skyy 750 Ml.,11300.0,11300.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vodka-skyy-750-ml-289909/p,2459,Vodka Skyy 750 Ml.,2026-06-24 19:04:33,,
Papas Fritas Crunch Crema y Cebolla 90Gr,2663.18,2263.70,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/papas_fritas_crunch_crema_y_cebolla_90gr,4099,,,,
Galletitas clasicas Terrabusi Variedad 590 Gr,4401.37,4401.37,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_clasicas_terrabusi_variedad_590_gr,3828,,,,
Vacio de Novillo X Kg.,18490.0,18490.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/vacio-de-novillo-x-kg-162846/p,2512,Vacio de Novillo X Kg.,2026-06-24 19:04:58,,
Galletita Lincoln Clasica 219 Gr,2599.05,2599.05,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletita_lincoln_clasica_219_gr,3821,,,,
MAYO BC D/P 500X,1947.53,1947.53,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/mayo-bc-d-p-500x/,3493,,,,
Fernet Buhero negro botella 700 cc.,11509,11509,16441.43,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/fernet-buhero-negro-botella-700-cc-709642/p,3171,,,,
VINF NAMPE MALBEC 750X,3314.32,3314.32,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/vinos-y-espumantes/vinf-nampe-malbec-750x/,3623,,,,
COP MANIKING GARRAP 80X,524.23,524.23,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/comestibles/cop-maniking-garrap-80x/,3561,,,,
Queso Untable Tonadita Patagonia 300 Gr.,3999.0,3590.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/queso-untable-tonadita-patagonia-300-gr-265769/p,2260,Queso Untable Tonadita Patagonia 300 Gr.,2026-06-24 19:06:52,,
Aritos de cereal 3 Arroyos frutado bolsa 160 g.,1679,1679,10493.75,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/aritos-de-cereal-3-arroyos-frutado-bolsa-160-g-293235/p,2946,,,,
Queso Cremoso Cremon Clásico La Serenisima Fraccionado Aprox 1kg,12300.80,12300.80,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_cremoso_cremon_clasico_la_serenisima_fraccionado_aprox_1kg,3911,,,,
Naranja de ombligo x kg.,1299,1299,1299,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/naranja-de-ombligo-x-kg-735459/p,3274,,,,
Café instantáneo clásico Carrefour Classic en frasco 170 g.,12890,12374.40,72790.59,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/cafe-instantaneo-clasico-carrefour-classic-en-frasco-170-g-745140/p,3210,,,,
Queso Rallado Tregar 40 Grs,1721.62,1721.62,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/queso_rallado_tregar_40_grs2,3927,,,,
Mayonesa d' Fiesta 1 kg.,4029,3021.75,3021.75,1 K.,25% off mi crf max 8 unidades,2026-06-24,Carrefour,https://www.carrefour.com.ar/mayonesa-d-fiesta-1-kg-721945/p,2986,,,,
Galletitas Mana Rellena Sabor A Limon Arcor x 152 Gr,1747.23,1747.23,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_mana_rellena_sabor_a_limon_arcor_x_152_gr,3803,,,,
Amarettis Carrefour Extra 150 grs,3550,3266,21773.33,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/amarettis-carrefour-extra-150-grs-762259/p,2769,,,,
Mermelada Tradicional Arcor Durazno 454 Gr.,3069.0,3069.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/mermelada-tradicional-arcor-durazno-454-gr-10303/p,2326,Mermelada Tradicional Arcor Durazno 454 Gr.,2026-06-24 19:07:35,,
Galletitas Clasicas Mini Oreo 50 Gr,1186.19,1186.19,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/galletitas_clasicas_mini_oreo_50_gr2,3777,,,,
,,,,,,,,https://www.delimart.com.ar/mayonesa_dfisesta_475_gr,3988,,,exception,"Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c6b1aad]
	chromedriver!(No symbol) [0x7ff63c6b1dac]
	chromedriver!(No symbol) [0x7ff63c7027d7]
	chromedriver!(No symbol) [0x7ff63c6ff39b]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Margarina dorada Danica en pote 210 g.,2819,2819,13423.81,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/margarina-dorada-danica-en-pote-210-g-726175/p,2890,,,,
Mani Pelado Pehuamar 75 gr,2071.43,2071.43,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/mani_pelado_pehuamar_75_gr,4108,,,,
,,,,,,,,https://depotexpress.com.ar/productos/ofertas/te-taragui-saq-s-e-fil-esp-25x/,3679,,,exception,"Message: timeout: Timed out receiving message from renderer: 6.514
  (Session info: chrome=149.0.7827.158)
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff63cb13fa5+14925]
	chromedriver!GetHandleVerifier [0x7ff63cb14000+14980]
	chromedriver!(No symbol) [0x7ff63c65793d]
	chromedriver!(No symbol) [0x7ff63c644449]
	chromedriver!(No symbol) [0x7ff63c644131]
	chromedriver!(No symbol) [0x7ff63c641e01]
	chromedriver!(No symbol) [0x7ff63c64273f]
	chromedriver!(No symbol) [0x7ff63c651e1a]
	chromedriver!(No symbol) [0x7ff63c668a77]
	chromedriver!(No symbol) [0x7ff63c67093a]
	chromedriver!(No symbol) [0x7ff63c642f01]
	chromedriver!(No symbol) [0x7ff63c6687a5]
	chromedriver!(No symbol) [0x7ff63c6ff71a]
	chromedriver!(No symbol) [0x7ff63c6a401c]
	chromedriver!(No symbol) [0x7ff63c6a4f43]
	chromedriver!GetHandleVerifier [0x7ff63d0f7591+5f7f11]
	chromedriver!GetHandleVerifier [0x7ff63d0f1902+5f2282]
	chromedriver!GetHandleVerifier [0x7ff63d117115+617a95]
	chromedriver!GetHandleVerifier [0x7ff63cb31dce+3274e]
	chromedriver!GetHandleVerifier [0x7ff63cb3a82c+3b1ac]
	chromedriver!GetHandleVerifier [0x7ff63cb1d744+1e0c4]
	chromedriver!GetHandleVerifier [0x7ff63cb1d8d4+1e254]
	chromedriver!GetHandleVerifier [0x7ff63cb01447+1dc7]
	KERNEL32!BaseThreadInitThunk [0x7ffd6194e957+17]
	ntdll!RtlUserThreadStart [0x7ffd62787c1c+2c]
"
Mermelada Ciruela Arcor 454 Gr,3462.00,3462.00,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/mermelada_ciruela_arcor_454_gr2,4037,,,,
Rollo De Cocina Doble Hoja Elegante Gigante 200 Paños,3626.64,3626.64,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/rollo_de_cocina_doble_hoja_elegante_gigante_200_panos,4392,,,,
Shampoo Dove reparación UV 400 ml,10549,10549,26372.50,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/shampoo-dove-reparacion-uv-400-ml-768591/p,3312,,,,
Mermelada Carrefour Classic de arándanos 454 g.,,,,,,,,https://www.carrefour.com.ar/mermelada-carrefour-classic-de-arandanos-454-g-739420/p,3052,,,no_disponible,Mermelada Carrefour Classic de arándanos 454 g. - Carrefour
Mani pelado salado Carrefour Classic 115 g.,1290,1173.90,10207.83,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/mani-pelado-salado-carrefour-classic-115-g-717933/p,3132,,,,
Snacks Papas Quento Sabor Ketchup 90 Gr,2416.28,2053.84,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/snacks_papas_quento_sabor_ketchup_90_gr,4103,,,,
Fideos de sémola cinta spaghetti Carrefour classic 500 g.,1290,1173.90,2347.80,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/fideos-de-semola-cinta-spaghetti-carrefour-classic-500-g-690042/p,2858,,,,
"Gaseosa cola Carrefour Classic light 2,25 lts",1790,1575.20,700.09,1 L.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/gaseosa-cola-carrefour-classic-light-225-lts-735675/p,3085,,,,
Café La Virginia Clasico Frasco x100 Gr,5702.27,5702.27,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/cafe_la_virginia_clasico_frasco_x100_gr,4180,,,,
COLON MALBEC 750X,3389.07,3389.07,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/vinos-y-espumantes/vinf-colon-malbec-750x/,3596,,,,
Queso cremoso Bulnez 300 grs,4000,4000,13333.33,1 K.,Ninguno,2026-06-24,Carrefour,https://www.carrefour.com.ar/queso-cremoso-bulnez-300-grs-742624/p,2924,,,,
Gin Dry Hered 700 Ml.,15522.0,15522.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/gin-dry-hered-700-ml-305406/p,2465,Gin Dry Hered 700 Ml.,2026-06-24 19:10:52,,
Limpiador Líquido Pisos Procenex Desinfectante Original 900 Ml.,3240.0,3240.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/limpiador-liquido-pisos-procenex-desinfectante-original-900-ml-170057/p,2630,Limpiador Líquido Pisos Procenex Desinfectante Original 900 Ml.,2026-06-24 19:11:00,,
Fernet Negro Buhero 700 Ml.,11568.0,11568.0,,,,,Dia,https://diaonline.supermercadosdia.com.ar/fernet-negro-buhero-700-ml-292802/p,2454,Fernet Negro Buhero 700 Ml.,2026-06-24 19:11:04,,
GIN BOMBAY SAPPHIRE 750X,58403.37,58403.37,0,,Ninguno,2026-06-24,Depot,https://depotexpress.com.ar/productos/bebidas-c-alcohol/aperitivos/gin-bombay-sapphire-750x/,3653,,,,
Fideos Spaghetti La Campagnola 500 Gr,1940.92,1940.92,0,,Ninguno,2026-06-24,Delimart,https://www.delimart.com.ar/fideos_spaghetti_la_campagnola_500_gr,3875,,,,
